quote_time         ,stock_code,close_price,total_asset,cash_begin,total_stock_value,cash_avaliable,sh600271                         ,sz002310                         ,sh600867                         ,sz300146
2017-09-25 11:30:00,sz002310  ,20.76      ,102198     ,100000    ,100996           ,1202          ,"[200, 200, 3796.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57390.0]"          ,"[3000, 3000, 39810.0]"
2017-09-25 11:30:00,sh600867  ,19.06      ,101988     ,100000    ,100786           ,1202          ,"[200, 200, 3796.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[3000, 3000, 39810.0]"
2017-09-25 11:30:00,sz300146  ,13.29      ,102048     ,100000    ,100846           ,1202          ,"[200, 200, 3796.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[3000, 3000, 39870.0]"
2017-09-25 11:30:00,sh600271  ,19.01      ,102054     ,100000    ,100852           ,1202          ,"[200, 200, 3802.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[3000, 3000, 39870.0]"
2017-09-25 13:00:00,sz002310  ,20.81      ,102054     ,100000    ,100852           ,1202          ,"[200, 200, 3802.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[3000, 3000, 39870.0]"
2017-09-25 13:00:00,sh600867  ,19.02      ,101934     ,100000    ,100732           ,1202          ,"[200, 200, 3802.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57060.0]"          ,"[3000, 3000, 39870.0]"
2017-09-25 13:00:00,sz300146  ,13.31      ,101994     ,100000    ,100792           ,1202          ,"[200, 200, 3802.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57060.0]"          ,"[3000, 3000, 39930.0]"
2017-09-25 13:00:00,sh600271  ,19.03      ,101998     ,100000    ,100796           ,1202          ,"[200, 200, 3806.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57060.0]"          ,"[3000, 3000, 39930.0]"
2017-09-25 13:30:00,sz002310  ,20.81      ,101998     ,100000    ,100796           ,1202          ,"[200, 200, 3806.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57060.0]"          ,"[3000, 3000, 39930.0]"
2017-09-25 13:30:00,sh600867  ,18.85      ,101488     ,100000    ,100286           ,1202          ,"[200, 200, 3806.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56550.00000000001]","[3000, 3000, 39930.0]"
2017-09-25 13:30:00,sz300146  ,13.3       ,101458     ,100000    ,43706            ,57752         ,"[200, 200, 3806.0]"             ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-25 13:30:00,sh600271  ,18.96      ,101444     ,100000    ,43692            ,57752         ,"[200, 200, 3792.0]"             ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-25 14:00:00,sz002310  ,20.74      ,101444     ,100000    ,39900            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-25 14:00:00,sh600867  ,18.57      ,101444     ,100000    ,39900            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-25 14:00:00,sz300146  ,13.33      ,101534     ,100000    ,39990            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-25 14:00:00,sh600271  ,18.95      ,101534     ,100000    ,39990            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-25 14:30:00,sz002310  ,20.6       ,101534     ,100000    ,39990            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-25 14:30:00,sh600867  ,18.58      ,101534     ,100000    ,39990            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-25 14:30:00,sz300146  ,13.26      ,101324     ,100000    ,39780            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39780.0]"
2017-09-25 14:30:00,sh600271  ,18.9       ,101324     ,100000    ,39780            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39780.0]"
2017-09-25 15:00:00,sz002310  ,20.56      ,101324     ,100000    ,39780            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39780.0]"
2017-09-25 15:00:00,sh600867  ,18.41      ,101324     ,100000    ,39780            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39780.0]"
2017-09-25 15:00:00,sz300146  ,13.22      ,101204     ,100000    ,39660            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39660.0]"
2017-09-25 15:00:00,sh600271  ,18.84      ,101204     ,100000    ,39660            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39660.0]"
2017-09-26 10:00:00,sz002310  ,20.04      ,101204     ,100000    ,39660            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39660.0]"
2017-09-26 10:00:00,sh600867  ,18.45      ,101204     ,100000    ,39660            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39660.0]"
2017-09-26 10:00:00,sz300146  ,13.21      ,101174     ,100000    ,39630            ,61544         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39630.0]"
2017-09-26 10:00:00,sh600271  ,18.82      ,101174     ,100000    ,0                ,101174        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-26 10:30:00,sz002310  ,20.01      ,101174     ,100000    ,0                ,101174        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-26 10:30:00,sh600867  ,18.57      ,101174     ,100000    ,0                ,101174        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-26 10:30:00,sz300146  ,13.32      ,101174     ,100000    ,0                ,101174        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-26 10:30:00,sh600271  ,18.89      ,101174     ,100000    ,39960            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 11:00:00,sz002310  ,20.16      ,101174     ,100000    ,39960            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 11:00:00,sh600867  ,18.53      ,101174     ,100000    ,39960            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 11:00:00,sz300146  ,13.34      ,101234     ,100000    ,40020            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-26 11:00:00,sh600271  ,18.86      ,101234     ,100000    ,40020            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-26 11:30:00,sz002310  ,20.16      ,101234     ,100000    ,40020            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-26 11:30:00,sh600867  ,18.54      ,101234     ,100000    ,40020            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-26 11:30:00,sz300146  ,13.32      ,101174     ,100000    ,39960            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 11:30:00,sh600271  ,18.89      ,101174     ,100000    ,39960            ,61214         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 13:00:00,sz002310  ,20.15      ,101174     ,100000    ,96630            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 13:00:00,sh600867  ,18.56      ,101174     ,100000    ,96630            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-26 13:00:00,sz300146  ,13.36      ,101294     ,100000    ,96750            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-26 13:00:00,sh600271  ,18.9       ,101324     ,100000    ,96780            ,4544          ,"[3000, 3000, 56699.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-26 13:30:00,sz002310  ,20.07      ,101324     ,100000    ,96780            ,4544          ,"[3000, 3000, 56699.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-26 13:30:00,sh600867  ,18.47      ,101324     ,100000    ,96780            ,4544          ,"[3000, 3000, 56699.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-26 13:30:00,sz300146  ,13.33      ,101234     ,100000    ,96690            ,4544          ,"[3000, 3000, 56699.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-26 13:30:00,sh600271  ,18.89      ,101204     ,100000    ,96660            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-26 14:00:00,sz002310  ,20.06      ,101204     ,100000    ,96660            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-26 14:00:00,sh600867  ,18.44      ,101204     ,100000    ,96660            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-26 14:00:00,sz300146  ,13.3       ,101114     ,100000    ,96570            ,4544          ,"[3000, 3000, 56670.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-26 14:00:00,sh600271  ,18.85      ,100994     ,100000    ,96450            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-26 14:30:00,sz002310  ,20.05      ,100994     ,100000    ,96450            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-26 14:30:00,sh600867  ,18.43      ,100994     ,100000    ,96450            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-26 14:30:00,sz300146  ,13.28      ,100934     ,100000    ,96390            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-26 14:30:00,sh600271  ,18.85      ,100934     ,100000    ,96390            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-26 15:00:00,sz002310  ,20         ,100934     ,100000    ,96390            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-26 15:00:00,sh600867  ,18.45      ,100934     ,100000    ,96390            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-26 15:00:00,sz300146  ,13.28      ,100934     ,100000    ,96390            ,4544          ,"[3000, 3000, 56550.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-26 15:00:00,sh600271  ,18.87      ,100994     ,100000    ,96450            ,4544          ,"[3000, 3000, 56610.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-27 09:30:00,sz002310  ,20.13      ,100994     ,100000    ,96450            ,4544          ,"[3000, 3000, 56610.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-27 09:30:00,sh600867  ,18.64      ,100994     ,100000    ,100476           ,518           ,"[3000, 3000, 56610.0]"          ,"[200, 200, 4026.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39840.0]"
2017-09-27 09:30:00,sz300146  ,13.43      ,101444     ,100000    ,100926           ,518           ,"[3000, 3000, 56610.0]"          ,"[200, 200, 4026.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40290.0]"
2017-09-27 09:30:00,sh600271  ,18.93      ,101624     ,100000    ,101106           ,518           ,"[3000, 3000, 56790.0]"          ,"[200, 200, 4026.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40290.0]"
2017-09-27 10:00:00,sz002310  ,20.12      ,101622     ,100000    ,101104           ,518           ,"[3000, 3000, 56790.0]"          ,"[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40290.0]"
2017-09-27 10:00:00,sh600867  ,18.64      ,101622     ,100000    ,101104           ,518           ,"[3000, 3000, 56790.0]"          ,"[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40290.0]"
2017-09-27 10:00:00,sz300146  ,13.33      ,101322     ,100000    ,100804           ,518           ,"[3000, 3000, 56790.0]"          ,"[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 10:00:00,sh600271  ,18.9       ,101232     ,100000    ,100714           ,518           ,"[3000, 3000, 56699.99999999999]","[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 10:30:00,sz002310  ,20.12      ,101232     ,100000    ,100714           ,518           ,"[3000, 3000, 56699.99999999999]","[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 10:30:00,sh600867  ,18.68      ,101232     ,100000    ,100714           ,518           ,"[3000, 3000, 56699.99999999999]","[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 10:30:00,sz300146  ,13.32      ,101202     ,100000    ,100684           ,518           ,"[3000, 3000, 56699.99999999999]","[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-27 10:30:00,sh600271  ,18.76      ,100782     ,100000    ,100264           ,518           ,"[3000, 3000, 56280.00000000001]","[200, 200, 4024.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-27 11:00:00,sz002310  ,20.2       ,100798     ,100000    ,44000            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4040.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-27 11:00:00,sh600867  ,18.66      ,100798     ,100000    ,44000            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4040.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39960.0]"
2017-09-27 11:00:00,sz300146  ,13.34      ,100858     ,100000    ,44060            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4040.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 11:00:00,sh600271  ,18.8       ,100858     ,100000    ,44060            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4040.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 11:30:00,sz002310  ,20.26      ,100870     ,100000    ,44072            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4052.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 11:30:00,sh600867  ,18.68      ,100870     ,100000    ,44072            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4052.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 11:30:00,sz300146  ,13.34      ,100870     ,100000    ,44072            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4052.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 11:30:00,sh600271  ,18.85      ,100870     ,100000    ,44072            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4052.0000000000005]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 13:00:00,sz002310  ,20.34      ,100886     ,100000    ,44088            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4068.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 11:30:00,sh600867  ,18.68      ,100886     ,100000    ,44088            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4068.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 13:00:00,sz300146  ,13.35      ,100916     ,100000    ,44118            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4068.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 13:00:00,sh600271  ,18.9       ,100916     ,100000    ,44118            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4068.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 13:30:00,sz002310  ,20.31      ,100910     ,100000    ,44112            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4061.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 13:30:00,sh600867  ,18.64      ,100910     ,100000    ,44112            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4061.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 13:30:00,sz300146  ,13.35      ,100910     ,100000    ,44112            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4061.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 13:30:00,sh600271  ,18.86      ,100910     ,100000    ,44112            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4061.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 14:00:00,sz002310  ,20.29      ,100906     ,100000    ,44108            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4058.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 14:00:00,sh600867  ,18.65      ,100906     ,100000    ,44108            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4058.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40050.0]"
2017-09-27 14:00:00,sz300146  ,13.33      ,100846     ,100000    ,44048            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4058.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 14:00:00,sh600271  ,18.81      ,100846     ,100000    ,44048            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4058.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 14:30:00,sz002310  ,20.15      ,100818     ,100000    ,44020            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4029.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 14:30:00,sh600867  ,18.62      ,100818     ,100000    ,44020            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4029.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-27 14:30:00,sz300146  ,13.34      ,100848     ,100000    ,44050            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4029.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 14:30:00,sh600271  ,18.85      ,100848     ,100000    ,44050            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4029.9999999999995]" ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 15:00:00,sz002310  ,20.16      ,100850     ,100000    ,44052            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4032.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 15:00:00,sh600867  ,18.62      ,100850     ,100000    ,44052            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4032.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40020.0]"
2017-09-27 15:00:00,sz300146  ,13.36      ,100910     ,100000    ,44112            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4032.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-27 15:00:00,sh600271  ,18.79      ,100910     ,100000    ,44112            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4032.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-28 09:30:00,sz002310  ,20.21      ,100920     ,100000    ,44122            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4042.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-28 09:30:00,sh600867  ,18.75      ,100920     ,100000    ,44122            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4042.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 40080.0]"
2017-09-28 09:30:00,sz300146  ,13.33      ,100830     ,100000    ,44032            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4042.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-28 09:30:00,sh600271  ,18.82      ,100830     ,100000    ,44032            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4042.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-28 10:00:00,sz002310  ,20.21      ,100830     ,100000    ,44032            ,56798         ,"[0, 0, 0.0]"                    ,"[200, 200, 4042.0]"             ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-28 10:00:00,sh600867  ,18.69      ,100830     ,100000    ,100620           ,210           ,"[0, 0, 0.0]"                    ,"[3000, 3000, 60630.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39990.0]"
2017-09-28 10:00:00,sz300146  ,13.3       ,100740     ,100000    ,100530           ,210           ,"[0, 0, 0.0]"                    ,"[3000, 3000, 60630.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 39900.0]"
2017-09-28 10:00:00,sh600271  ,18.7       ,100740     ,100000    ,60630            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 60630.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 10:30:00,sz002310  ,20.42      ,101370     ,100000    ,61260            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 10:30:00,sh600867  ,18.74      ,101370     ,100000    ,61260            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 10:30:00,sz300146  ,13.31      ,101370     ,100000    ,61260            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 10:30:00,sh600271  ,18.63      ,101370     ,100000    ,61260            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:00:00,sz002310  ,20.5       ,101610     ,100000    ,61500            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61500.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:00:00,sh600867  ,18.79      ,101610     ,100000    ,61500            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61500.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:00:00,sz300146  ,13.38      ,101610     ,100000    ,61500            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61500.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:00:00,sh600271  ,18.61      ,101610     ,100000    ,61500            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61500.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:30:00,sz002310  ,20.6       ,101910     ,100000    ,61800            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61800.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:30:00,sh600867  ,18.78      ,101910     ,100000    ,61800            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61800.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:30:00,sz300146  ,13.37      ,101910     ,100000    ,61800            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61800.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 11:30:00,sh600271  ,18.61      ,101910     ,100000    ,61800            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61800.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-28 13:00:00,sz002310  ,20.68      ,102150     ,100000    ,62040            ,40110         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62040.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
